# Energy[MeV] Aeff_Pair[cm2]
0.079	nan
0.100	nan
0.125	nan
0.158	nan
0.199	nan
0.251	nan
0.316	nan
0.398	nan
0.501	nan
0.630	nan
0.794	nan
1.000	nan
1.584	nan
3.162	0.088
5.011	4.771
10.000	55.031
15.848	125.655
31.622	154.008
50.118	138.916
100.000	137.631
158.489	119.805
316.227	114.152
501.187	106.210
1000.000	69.746
