# Energy[MeV] Aeff_Pair[cm2]
0.079	nan
0.100	nan
0.125	nan
0.158	nan
0.199	nan
0.251	nan
0.316	nan
0.398	nan
0.501	nan
0.630	nan
0.794	nan
1.000	nan
1.584	nan
3.162	0.048
5.011	3.287
10.000	44.082
15.848	84.492
31.622	118.213
50.118	91.037
100.000	58.047
158.489	57.065
316.227	46.193
501.187	38.909
1000.000	17.566
