# Energy[MeV] Aeff_UntkrCompton[cm2]
0.079	0.110
0.100	7.371
0.125	41.855
0.158	133.944
0.199	212.878
0.251	297.476
0.316	371.177
0.398	416.388
0.501	430.139
0.630	419.730
0.794	390.359
1.000	355.599
1.584	298.946
3.162	nan
5.011	nan
10.000	nan
15.848	nan
31.622	nan
50.118	nan
100.000	nan
158.489	nan
316.227	nan
501.187	nan
1000.000	nan
