# Energy[MeV] Aeff_UntkrCompton[cm2]
0.079	0.092
0.100	9.639
0.125	43.342
0.158	125.487
0.199	218.138
0.251	332.918
0.316	430.758
0.398	490.951
0.501	516.548
0.630	499.323
0.794	469.929
1.000	433.937
1.584	357.540
3.162	nan
5.011	nan
10.000	nan
15.848	nan
31.622	nan
50.118	nan
100.000	nan
158.489	nan
316.227	nan
501.187	nan
1000.000	nan
