# Energy[MeV] Aeff_TkrCompton[cm2]
0.079	0.000
0.100	0.000
0.125	0.000
0.158	0.000
0.199	0.000
0.251	0.166
0.316	1.773
0.398	8.310
0.501	19.786
0.630	36.858
0.794	60.643
1.000	95.365
1.584	171.347
3.162	238.805
5.011	236.637
10.000	201.512
15.848	151.914
31.622	nan
50.118	nan
100.000	nan
158.489	nan
316.227	nan
501.187	nan
1000.000	nan
