# Energy[MeV] Aeff_TkrCompton[cm2]
0.063    nan
0.079	0.000
0.100	0.000
0.125	0.000
0.158	0.000
0.199	0.000
0.251	0.168
0.316	1.858
0.398	7.904
0.501	19.820
0.630	36.979
0.794	59.135
1.000	89.594
1.584	155.764
3.162	221.062
5.011	229.034
10.000	187.589
15.848	160.821
31.622	nan
50.118	nan
100.000	nan
158.489	nan
316.227	nan
501.187	nan
1000.000	nan
