# Energy[MeV] Aeff_Pair[cm2]
0.063    nan
0.079	nan
0.100	nan
0.125	nan
0.158	nan
0.199	nan
0.251	nan
0.316	nan
0.398	nan
0.501	nan
0.630	nan
0.794	nan
1.000	nan
1.584	nan
3.162	0.590
5.011	17.514
10.000	118.172
15.848	201.129
31.622	316.898
50.118	394.852
100.000	494.223
158.489	535.162
316.227	539.754
501.187	514.768
1000.000	444.650
