# Energy[MeV] Aeff_UntkrCompton[cm2]
0.063    nan
0.079	0.184
0.100	11.254
0.125	47.449
0.158	126.774
0.199	223.047
0.251	343.341
0.316	454.083
0.398	522.742
0.501	543.137
0.630	532.165
0.794	505.733
1.000	465.135
1.584	374.666
3.162	nan
5.011	nan
10.000	nan
15.848	nan
31.622	nan
50.118	nan
100.000	nan
158.489	nan
316.227	nan
501.187	nan
1000.000	nan
