# Energy[MeV] Aeff_UntkrCompton[cm2]
0.079	0.043
0.100	4.617
0.125	26.920
0.158	90.864
0.199	142.847
0.251	191.528
0.316	234.858
0.398	259.619
0.501	266.326
0.630	259.399
0.794	241.719
1.000	219.177
1.584	185.793
3.162	nan
5.011	nan
10.000	nan
15.848	nan
31.622	nan
50.118	nan
100.000	nan
158.489	nan
316.227	nan
501.187	nan
1000.000	nan
