# Energy[MeV] Aeff_Pair[cm2]
0.063    nan   
0.079	nan
0.100	nan
0.125	nan
0.158	nan
0.199	nan
0.251	nan
0.316	nan
0.398	nan
0.501	nan
0.630	nan
0.794	nan
1.000	nan
1.584	nan
3.162	0.257
5.011	11.901
10.000	100.273
15.848	171.023
31.622	260.475
50.118	316.824
100.000	392.902
158.489	440.055
316.227	456.032
501.187	435.475
1000.000	379.009
