# Energy[MeV] Aeff_Pair[cm2]
0.079	nan
0.100	nan
0.125	nan
0.158	nan
0.199	nan
0.251	nan
0.316	nan
0.398	nan
0.501	nan
0.630	nan
0.794	nan
1.000	nan
1.584	nan
3.162	0.027
5.011	2.112
10.000	28.271
15.848	57.055
31.622	79.367
50.118	49.956
100.000	21.731
158.489	12.557
316.227	11.547
501.187	10.505
1000.000	4.055
