# Energy[MeV] Aeff_UntkrCompton[cm2]
0.063    nan
0.079	0.204
0.100	15.985
0.125	58.153
0.158	134.864
0.199	247.135
0.251	405.315
0.316	539.594
0.398	630.883
0.501	661.960
0.630	656.579
0.794	608.544
1.000	551.227
1.584	426.577
3.162	nan
5.011	nan
10.000	nan
15.848	nan
31.622	nan
50.118	nan
100.000	nan
158.489	nan
316.227	nan
501.187	nan
1000.000	nan
