# Energy[MeV] Aeff_TkrCompton[cm2]
0.079	0.000
0.100	0.000
0.125	0.000
0.158	0.000
0.199	0.000
0.251	0.104
0.316	1.529
0.398	7.058
0.501	20.577
0.630	38.983
0.794	61.869
1.000	87.141
1.584	133.668
3.162	171.464
5.011	186.949
10.000	182.032
15.848	166.859
31.622	nan
50.118	nan
100.000	nan
158.489	nan
316.227	nan
501.187	nan
1000.000	nan
